FARS_ID,YEAR,MONTH,DAY,HOUR,MINUTE,STATE,CITY,LATITUDE,LONGITUDE,SEVERITY,FATALITIES,INJURIES,NUM_VEHICLES,WEATHER,ROAD_SURFACE
FARS_2022_000484,2022,3,24,23,53,CA,Los Angeles,34.069831,-117.985332,Fatal,0,5,1,Wind,Wet
FARS_2022_000485,2022,5,25,6,29,CA,Los Angeles,34.016503,-118.328609,Serious Injury,0,2,2,Clear,Wet
FARS_2022_000486,2022,1,21,15,41,CA,Los Angeles,34.098472,-118.327065,Other Injury,0,5,2,Clear,Wet
FARS_2022_000487,2022,1,18,7,22,CA,Los Angeles,33.974333,-118.438946,No Injury,4,9,2,Clear,Wet
FARS_2022_000488,2022,9,9,21,15,CA,Los Angeles,33.721421,-118.119155,No Injury,0,2,4,Rain,Gravel
FARS_2022_000489,2022,9,25,15,38,CA,Los Angeles,34.009847,-118.216641,Serious Injury,0,5,4,Rain,Gravel
FARS_2022_000490,2022,1,13,23,33,CA,Los Angeles,33.756948,-118.212054,Fatal,5,5,3,Rain,Dry
FARS_2022_000491,2022,9,24,9,54,CA,Los Angeles,33.766398,-118.296135,No Injury,0,4,2,Rain,Snow/Ice
FARS_2022_000492,2022,5,12,22,29,CA,Los Angeles,33.772111,-118.236103,Serious Injury,0,0,3,Wind,Gravel
FARS_2022_000493,2022,5,12,5,18,CA,Los Angeles,34.004132,-118.150135,Serious Injury,0,1,4,Rain,Snow/Ice
FARS_2022_000494,2022,6,24,15,34,CA,Los Angeles,34.088746,-118.478843,No Injury,0,10,3,Fog,Wet
FARS_2022_000495,2022,11,11,0,11,CA,Los Angeles,33.8416,-117.972578,Serious Injury,0,0,4,Snow,Wet
FARS_2022_000496,2022,3,8,19,14,CA,Los Angeles,33.862842,-118.44553,Other Injury,0,2,3,Wind,Dry
FARS_2022_000497,2022,1,6,11,10,CA,Los Angeles,34.035509,-118.142418,Serious Injury,0,8,1,Fog,Wet
FARS_2022_000498,2022,4,30,12,0,CA,Los Angeles,33.804526,-118.443492,Fatal,0,4,3,Snow,Wet
FARS_2022_000499,2022,9,13,13,23,CA,Los Angeles,33.898042,-118.351933,Other Injury,0,5,2,Snow,Gravel
FARS_2022_000500,2022,12,1,15,6,CA,Los Angeles,34.091084,-118.350197,Fatal,0,7,2,Wind,Dry
FARS_2022_000501,2022,11,9,15,24,CA,Los Angeles,34.024842,-118.041103,Fatal,0,1,4,Rain,Gravel
FARS_2022_000502,2022,12,27,12,16,CA,Los Angeles,33.870235,-118.362295,Other Injury,0,5,2,Clear,Gravel
FARS_2022_000503,2022,8,29,11,45,CA,Los Angeles,33.760827,-118.332899,Serious Injury,0,8,2,Rain,Wet
FARS_2022_000504,2022,12,11,14,47,CA,Los Angeles,33.775781,-118.094452,Fatal,0,1,2,Snow,Gravel
FARS_2022_000505,2022,6,21,20,35,CA,Los Angeles,34.072155,-117.907669,Serious Injury,0,10,1,Fog,Gravel
FARS_2022_000506,2022,7,29,1,30,CA,Los Angeles,33.739967,-118.401744,Other Injury,0,5,2,Fog,Gravel
FARS_2022_000507,2022,8,11,4,46,CA,Los Angeles,33.819913,-118.209763,No Injury,0,7,3,Wind,Dry
FARS_2022_000508,2022,4,3,10,49,CA,Los Angeles,33.972313,-118.423483,Fatal,0,0,4,Fog,Snow/Ice
FARS_2022_000509,2022,3,28,4,35,CA,Los Angeles,33.7139,-118.050662,No Injury,0,4,4,Snow,Gravel
FARS_2022_000510,2022,10,7,2,22,CA,Los Angeles,33.819097,-118.125502,Other Injury,0,4,1,Wind,Wet
FARS_2022_000511,2022,10,23,7,41,CA,Los Angeles,33.780924,-118.346588,Fatal,0,8,2,Wind,Gravel
FARS_2022_000512,2022,3,14,0,39,CA,Los Angeles,34.085411,-118.26629,No Injury,0,1,2,Snow,Wet
FARS_2022_000513,2022,1,18,0,3,CA,Los Angeles,33.889637,-118.495969,Other Injury,0,7,1,Clear,Dry
FARS_2022_000514,2022,12,15,15,32,CA,Los Angeles,33.796158,-118.293753,No Injury,0,9,3,Rain,Gravel
FARS_2022_000515,2022,10,2,0,31,CA,Los Angeles,33.99512,-118.150668,Serious Injury,0,1,2,Clear,Gravel
FARS_2022_000516,2022,8,31,15,34,CA,Los Angeles,34.055391,-118.4564,No Injury,0,5,3,Rain,Dry
FARS_2022_000517,2022,8,26,10,31,CA,Los Angeles,33.771446,-118.362386,Other Injury,0,4,2,Snow,Dry
FARS_2022_000518,2022,5,4,2,9,CA,Los Angeles,33.71544,-118.439105,No Injury,2,7,4,Rain,Gravel
FARS_2022_000519,2022,4,19,3,43,CA,Los Angeles,33.991182,-118.051798,Serious Injury,0,4,4,Snow,Snow/Ice
FARS_2022_000520,2022,1,17,1,44,CA,Los Angeles,33.966919,-118.173267,Other Injury,0,10,4,Wind,Dry
FARS_2022_000521,2022,6,27,23,3,CA,Los Angeles,34.055492,-118.181941,No Injury,0,5,3,Rain,Snow/Ice
FARS_2022_000522,2022,9,17,23,23,CA,Los Angeles,33.87956,-118.403111,Other Injury,1,5,4,Wind,Wet
FARS_2022_000523,2022,1,28,21,7,CA,Los Angeles,33.878114,-118.31966,Serious Injury,0,0,1,Rain,Dry
FARS_2022_000524,2022,9,16,17,0,CA,Los Angeles,33.839659,-118.032261,Fatal,0,8,1,Wind,Gravel
FARS_2022_000525,2022,9,6,17,5,CA,Los Angeles,33.966717,-118.462166,No Injury,0,0,3,Rain,Snow/Ice
FARS_2022_000526,2022,3,4,8,15,CA,Los Angeles,33.749835,-117.915958,Other Injury,0,7,3,Rain,Dry
FARS_2022_000527,2022,5,10,0,33,CA,Los Angeles,33.788536,-118.36492,Fatal,4,5,1,Wind,Gravel
FARS_2022_000528,2022,7,30,9,6,CA,Los Angeles,34.061309,-117.992278,Fatal,0,3,4,Fog,Dry
FARS_2022_000529,2022,8,25,10,21,CA,Los Angeles,33.886961,-118.140056,Other Injury,0,10,1,Wind,Gravel
FARS_2022_000530,2022,11,15,20,28,CA,Los Angeles,33.75296,-118.199579,Other Injury,0,5,4,Snow,Snow/Ice
FARS_2022_000531,2022,4,16,4,36,CA,Los Angeles,33.802925,-118.051335,No Injury,0,3,4,Snow,Wet
FARS_2022_000532,2022,7,24,16,19,CA,Los Angeles,33.748923,-118.232219,Other Injury,0,3,3,Wind,Snow/Ice
FARS_2022_000533,2022,4,14,20,44,CA,Los Angeles,33.986389,-118.387365,Serious Injury,0,7,4,Fog,Dry
FARS_2022_000534,2022,6,11,9,53,CA,Los Angeles,34.023425,-118.004335,Serious Injury,0,3,1,Rain,Dry
FARS_2022_000535,2022,1,31,10,36,CA,Los Angeles,34.009015,-118.227097,Fatal,0,9,1,Snow,Snow/Ice
FARS_2022_000536,2022,6,29,18,42,CA,Los Angeles,33.984116,-118.350246,Fatal,0,9,3,Fog,Wet
FARS_2022_000537,2022,11,26,3,9,CA,Los Angeles,33.795907,-118.151525,No Injury,0,5,1,Wind,Dry
FARS_2022_000538,2022,7,2,18,52,CA,Los Angeles,33.873359,-118.009504,Fatal,0,10,4,Wind,Wet
FARS_2022_000539,2022,12,6,2,54,CA,Los Angeles,33.830828,-117.950379,Serious Injury,0,4,4,Clear,Wet
FARS_2022_000540,2022,8,1,16,5,CA,Los Angeles,34.025239,-118.147703,Fatal,0,3,2,Clear,Gravel
FARS_2022_000541,2022,9,23,10,32,CA,Los Angeles,34.023185,-118.484429,Other Injury,0,5,2,Fog,Dry
FARS_2022_000542,2022,2,23,5,3,CA,Los Angeles,33.818076,-118.441478,No Injury,0,10,1,Clear,Wet
FARS_2022_000543,2022,5,3,22,6,CA,Los Angeles,33.811529,-118.063455,No Injury,0,10,2,Fog,Gravel
FARS_2022_000544,2022,10,24,18,53,CA,Los Angeles,33.847648,-118.231269,Fatal,0,8,1,Fog,Snow/Ice
FARS_2022_000545,2022,1,22,14,51,CA,Los Angeles,34.022178,-118.327668,Other Injury,0,1,1,Rain,Snow/Ice
FARS_2022_000546,2022,3,21,10,50,CA,Los Angeles,34.020245,-118.279063,Serious Injury,0,3,1,Fog,Wet
FARS_2022_000547,2022,9,15,10,10,CA,Los Angeles,33.865312,-118.011348,Other Injury,0,6,2,Rain,Snow/Ice
FARS_2022_000548,2022,4,9,9,50,CA,Los Angeles,33.816919,-118.129602,No Injury,0,3,1,Rain,Dry
FARS_2022_000549,2022,10,9,21,15,CA,Los Angeles,34.053408,-118.004856,Other Injury,0,5,4,Rain,Wet
FARS_2022_000550,2022,10,14,8,35,CA,Los Angeles,33.988007,-118.111426,Serious Injury,4,9,1,Rain,Gravel
FARS_2022_000551,2022,6,12,1,45,CA,Los Angeles,33.850557,-118.342403,Fatal,0,6,2,Wind,Dry
FARS_2022_000552,2022,1,1,17,6,CA,Los Angeles,33.843578,-118.079843,Serious Injury,0,3,4,Clear,Dry
FARS_2022_000553,2022,10,24,13,23,CA,Los Angeles,33.88611,-118.444804,Other Injury,0,9,1,Clear,Snow/Ice
FARS_2022_000554,2022,6,5,16,6,CA,Los Angeles,33.990141,-118.480834,No Injury,0,1,2,Wind,Wet
FARS_2022_000555,2022,8,13,22,0,CA,Los Angeles,33.703333,-118.064414,No Injury,3,5,3,Fog,Dry
FARS_2022_000556,2022,5,24,22,37,CA,Los Angeles,34.047038,-118.14626,Fatal,0,5,2,Rain,Snow/Ice
FARS_2022_000557,2022,9,14,6,9,CA,Los Angeles,33.907005,-117.982636,No Injury,0,3,4,Snow,Gravel
FARS_2022_000558,2022,5,4,11,3,CA,Los Angeles,33.904905,-117.980266,Serious Injury,0,10,3,Wind,Dry
FARS_2022_000559,2022,9,17,23,48,CA,Los Angeles,34.037918,-117.958688,Fatal,0,9,1,Fog,Snow/Ice
FARS_2022_000560,2022,9,22,3,53,CA,Los Angeles,33.873821,-118.191263,No Injury,0,9,4,Rain,Dry
FARS_2022_000561,2022,5,25,12,44,CA,Los Angeles,33.701747,-118.249858,Serious Injury,0,7,1,Rain,Gravel
FARS_2022_000562,2022,10,1,19,27,CA,Los Angeles,33.916699,-118.203023,Other Injury,0,5,3,Rain,Snow/Ice
FARS_2022_000563,2022,8,16,23,53,CA,Los Angeles,33.909356,-118.416716,Serious Injury,0,3,2,Rain,Gravel
FARS_2022_000564,2022,5,10,22,6,CA,Los Angeles,33.896357,-118.188713,Serious Injury,0,3,4,Rain,Dry
FARS_2022_000565,2022,10,26,16,37,CA,Los Angeles,34.003284,-118.314155,Fatal,0,9,1,Snow,Gravel
FARS_2022_000566,2022,10,21,21,7,CA,Los Angeles,34.019084,-118.009112,Other Injury,0,0,4,Snow,Wet
FARS_2022_000567,2022,5,8,8,55,CA,Los Angeles,33.898334,-118.088182,Other Injury,0,9,2,Clear,Wet
FARS_2022_000568,2022,10,6,12,15,CA,Los Angeles,33.822683,-118.296929,Other Injury,0,7,2,Wind,Gravel
FARS_2022_000569,2022,6,4,15,37,CA,Los Angeles,33.76457,-118.169273,No Injury,0,5,2,Snow,Gravel
FARS_2022_000570,2022,7,20,5,34,CA,Los Angeles,33.976487,-118.375736,Serious Injury,0,5,2,Snow,Gravel
FARS_2022_000571,2022,10,25,14,2,CA,Los Angeles,33.921555,-118.474128,Other Injury,0,0,1,Snow,Gravel
FARS_2022_000572,2022,9,19,14,34,CA,Los Angeles,34.029794,-118.296608,Other Injury,0,3,3,Fog,Wet
FARS_2022_000573,2022,10,4,7,12,CA,Los Angeles,33.903879,-117.973737,Fatal,0,10,1,Fog,Snow/Ice
FARS_2022_000574,2022,1,29,9,11,CA,Los Angeles,33.907071,-117.997195,Fatal,0,2,2,Fog,Wet
FARS_2022_000575,2022,11,25,22,13,CA,Los Angeles,33.724179,-118.174105,Fatal,5,0,2,Rain,Dry
FARS_2022_000576,2022,5,23,9,51,CA,Los Angeles,34.047696,-117.935811,Other Injury,0,1,1,Snow,Gravel
FARS_2022_000577,2022,8,3,19,32,CA,Los Angeles,34.043089,-118.485207,Serious Injury,0,3,4,Clear,Wet
FARS_2022_000578,2022,1,26,2,32,CA,Los Angeles,33.844822,-118.364096,Serious Injury,0,0,4,Wind,Gravel
FARS_2022_000579,2022,10,21,10,0,CA,Los Angeles,33.973932,-118.457567,Fatal,0,8,3,Clear,Wet
FARS_2022_000580,2022,10,23,19,1,CA,Los Angeles,33.870604,-118.194215,No Injury,0,1,4,Snow,Snow/Ice
FARS_2022_000581,2022,6,8,4,49,CA,Los Angeles,33.84298,-118.423518,No Injury,3,6,2,Clear,Dry
FARS_2022_000582,2022,12,19,21,40,CA,Los Angeles,33.855316,-118.332609,Serious Injury,0,3,4,Wind,Snow/Ice
FARS_2022_000583,2022,1,3,14,41,CA,Los Angeles,34.051983,-118.255924,No Injury,3,1,1,Fog,Dry
FARS_2022_000584,2022,4,3,0,24,CA,Los Angeles,34.054234,-118.31802,No Injury,1,10,3,Clear,Snow/Ice
FARS_2022_000585,2022,5,20,20,41,CA,Los Angeles,34.008604,-118.122851,Other Injury,0,9,1,Rain,Gravel
FARS_2022_000586,2022,7,7,0,32,CA,Los Angeles,33.757726,-117.961513,Other Injury,0,8,3,Rain,Gravel
FARS_2022_000587,2022,12,7,6,53,CA,Los Angeles,33.882296,-118.289371,Fatal,0,4,3,Snow,Wet
FARS_2022_000588,2022,4,12,7,17,CA,Los Angeles,33.901942,-118.197008,Serious Injury,2,7,1,Rain,Wet
FARS_2022_000589,2022,9,1,20,13,CA,Los Angeles,33.703654,-118.174504,Other Injury,0,7,2,Snow,Dry
FARS_2022_000590,2022,12,25,6,47,CA,Los Angeles,34.068185,-118.324206,Fatal,0,6,1,Rain,Dry
FARS_2022_000591,2022,9,23,20,8,CA,Los Angeles,33.904831,-117.932129,Other Injury,0,3,1,Wind,Dry
FARS_2022_000592,2022,2,13,7,3,CA,Los Angeles,34.091847,-118.089766,No Injury,0,1,2,Fog,Wet
FARS_2022_000593,2022,6,2,12,22,CA,Los Angeles,33.939273,-118.402487,No Injury,0,3,4,Snow,Wet
FARS_2022_000594,2022,5,4,19,6,CA,Los Angeles,33.926644,-118.341453,Serious Injury,0,2,1,Rain,Wet
FARS_2022_000595,2022,2,19,13,38,CA,Los Angeles,33.742383,-118.394172,Other Injury,0,9,2,Clear,Dry
FARS_2022_000596,2022,9,9,6,8,CA,Los Angeles,33.953768,-118.123392,No Injury,0,3,2,Clear,Snow/Ice
FARS_2022_000597,2022,9,1,9,15,CA,Los Angeles,34.057376,-117.941988,No Injury,0,4,3,Fog,Snow/Ice
FARS_2022_000598,2022,9,27,22,13,CA,Los Angeles,34.042819,-118.256975,No Injury,0,5,3,Fog,Gravel
FARS_2022_000599,2022,2,11,23,36,CA,Los Angeles,34.042326,-118.406277,Serious Injury,0,5,3,Snow,Dry
FARS_2022_000600,2022,1,21,14,44,CA,Los Angeles,34.09089,-117.91517,No Injury,0,10,4,Wind,Gravel
FARS_2022_000601,2022,5,4,18,21,CA,Los Angeles,33.991431,-118.072659,No Injury,0,8,1,Snow,Snow/Ice
FARS_2022_000602,2022,8,8,3,32,CA,Los Angeles,33.795843,-118.11073,No Injury,0,5,1,Clear,Dry
FARS_2022_000603,2022,4,18,13,16,CA,Los Angeles,34.036359,-118.212607,Fatal,0,7,4,Rain,Snow/Ice
FARS_2022_000604,2022,9,24,7,17,CA,Los Angeles,34.004827,-118.187789,Other Injury,0,10,3,Snow,Gravel
FARS_2022_000605,2022,7,10,23,49,CA,Los Angeles,33.964236,-117.996344,No Injury,0,5,1,Fog,Dry
FARS_2022_000606,2022,9,28,7,29,CA,Los Angeles,33.875126,-118.241134,Other Injury,0,3,1,Rain,Dry
FARS_2022_000607,2022,6,5,7,2,CA,Los Angeles,33.946966,-118.433755,Fatal,0,10,2,Wind,Dry
FARS_2022_000608,2022,9,3,3,14,CA,Los Angeles,33.939386,-117.995019,Fatal,4,1,2,Clear,Gravel
FARS_2022_000609,2022,9,5,22,8,CA,Los Angeles,33.947788,-118.109397,No Injury,0,6,3,Wind,Snow/Ice
FARS_2022_000610,2022,1,20,21,23,CA,Los Angeles,33.836111,-118.431794,Other Injury,0,3,3,Rain,Dry
FARS_2022_000611,2022,9,14,1,6,CA,Los Angeles,33.854576,-118.04042,Serious Injury,0,2,1,Wind,Gravel
FARS_2022_000612,2022,12,13,0,24,CA,Los Angeles,34.012544,-118.336387,Serious Injury,0,1,2,Fog,Wet
FARS_2022_000613,2022,7,24,13,15,CA,Los Angeles,33.856221,-118.463309,Other Injury,0,3,3,Fog,Gravel
FARS_2022_000614,2022,2,6,20,1,CA,Los Angeles,33.857321,-117.97499,Other Injury,0,0,1,Fog,Wet
FARS_2022_000615,2022,10,6,19,1,CA,Los Angeles,33.733276,-118.328049,Other Injury,0,5,1,Wind,Dry
FARS_2022_000616,2022,8,31,5,56,CA,Los Angeles,33.988041,-118.473112,Other Injury,0,5,2,Rain,Dry
FARS_2022_000617,2022,4,15,11,30,CA,Los Angeles,34.023108,-118.175747,Serious Injury,0,8,3,Rain,Wet
FARS_2022_000618,2022,11,3,11,13,CA,Los Angeles,33.868142,-118.460284,Serious Injury,0,4,2,Rain,Dry
FARS_2022_000619,2022,1,20,3,28,CA,Los Angeles,33.825364,-118.056222,Fatal,0,6,4,Wind,Gravel
FARS_2022_000620,2022,2,8,17,35,CA,Los Angeles,33.90251,-118.29675,Fatal,0,10,3,Clear,Gravel
FARS_2022_000621,2022,4,23,21,20,CA,Los Angeles,33.979959,-118.02717,No Injury,0,6,3,Fog,Gravel
FARS_2022_000622,2022,6,13,7,54,CA,Los Angeles,34.070192,-118.329817,Other Injury,0,6,3,Fog,Dry
FARS_2022_000623,2022,7,27,8,38,CA,Los Angeles,33.872537,-118.086323,Serious Injury,0,9,1,Wind,Wet
FARS_2022_000624,2022,12,7,16,3,CA,Los Angeles,33.747954,-118.333215,Fatal,0,9,1,Fog,Snow/Ice
FARS_2022_000625,2022,12,24,19,26,CA,Los Angeles,34.072326,-118.492203,No Injury,0,8,2,Clear,Dry
FARS_2022_000626,2022,7,11,13,39,CA,Los Angeles,33.9127,-118.14545,Fatal,0,8,3,Fog,Wet
FARS_2022_000627,2022,12,10,20,38,CA,Los Angeles,33.980434,-117.935574,Fatal,0,9,2,Snow,Gravel
FARS_2022_000628,2022,12,24,20,45,CA,Los Angeles,33.845404,-118.162382,Serious Injury,0,5,2,Rain,Gravel
FARS_2022_000629,2022,4,16,10,19,CA,Los Angeles,33.759258,-118.207998,Other Injury,0,7,1,Clear,Wet
FARS_2022_000630,2022,4,29,2,16,CA,Los Angeles,33.901535,-118.475609,Fatal,0,9,3,Rain,Wet
FARS_2022_000631,2022,3,30,23,45,CA,Los Angeles,34.05363,-118.406583,Other Injury,0,3,1,Snow,Snow/Ice
FARS_2022_000632,2022,10,22,16,41,CA,Los Angeles,34.016538,-118.19325,No Injury,0,5,3,Snow,Wet
FARS_2022_000633,2022,5,17,0,16,CA,Los Angeles,33.763029,-117.949599,Fatal,0,6,3,Rain,Wet
FARS_2022_000634,2022,3,28,23,41,CA,Los Angeles,33.967664,-117.971405,Other Injury,0,9,4,Rain,Gravel
FARS_2022_000635,2022,2,15,1,18,CA,Los Angeles,33.899654,-117.937044,Fatal,0,4,1,Rain,Dry
FARS_2022_000636,2022,1,5,7,43,CA,Los Angeles,33.73811,-118.235115,No Injury,0,6,1,Clear,Gravel
FARS_2022_000637,2022,6,14,18,58,CA,Los Angeles,33.866361,-118.218792,Other Injury,0,3,4,Wind,Snow/Ice
FARS_2022_000638,2022,4,4,2,14,CA,Los Angeles,33.718793,-118.353762,No Injury,0,6,2,Wind,Snow/Ice
FARS_2022_000639,2022,3,6,21,27,CA,Los Angeles,33.983234,-118.403834,Other Injury,0,7,4,Wind,Snow/Ice
FARS_2022_000640,2022,7,24,15,40,CA,Los Angeles,34.094088,-117.90537,Other Injury,0,5,3,Clear,Gravel
FARS_2022_000641,2022,4,30,21,24,CA,Los Angeles,33.9713,-118.381173,Other Injury,0,10,2,Clear,Snow/Ice
FARS_2022_000642,2022,3,20,5,56,CA,Los Angeles,33.804719,-118.396146,No Injury,0,9,3,Fog,Wet
FARS_2022_000643,2022,9,16,0,51,CA,Los Angeles,33.91171,-118.495964,Other Injury,0,3,3,Snow,Snow/Ice
FARS_2022_000644,2022,5,14,21,4,CA,Los Angeles,33.80259,-118.039318,Serious Injury,0,4,4,Rain,Dry
FARS_2022_000645,2022,12,28,17,4,CA,Los Angeles,34.057082,-118.313922,No Injury,0,8,2,Snow,Dry
FARS_2022_000646,2022,12,5,12,24,CA,Los Angeles,33.875255,-118.056432,Other Injury,0,8,4,Clear,Wet
FARS_2022_000647,2022,12,1,12,14,CA,Los Angeles,33.944957,-118.176255,Other Injury,0,5,3,Clear,Wet
FARS_2022_000648,2022,5,20,1,8,CA,Los Angeles,34.081031,-118.439107,Fatal,0,5,4,Fog,Dry
FARS_2022_000649,2022,3,23,0,17,CA,Los Angeles,33.935831,-118.097395,Other Injury,0,5,3,Clear,Wet
FARS_2022_000650,2022,2,21,20,7,CA,Los Angeles,33.820436,-118.369844,Fatal,0,1,4,Rain,Snow/Ice
FARS_2022_000651,2022,8,25,16,55,CA,Los Angeles,33.957107,-117.910069,Serious Injury,2,5,1,Wind,Gravel
FARS_2022_000652,2022,10,25,14,39,CA,Los Angeles,33.868948,-118.417956,Fatal,2,10,4,Wind,Wet
FARS_2022_000653,2022,4,19,7,3,CA,Los Angeles,33.703464,-117.997039,Serious Injury,0,8,2,Clear,Dry
FARS_2022_000654,2022,7,21,9,48,CA,Los Angeles,34.024644,-118.254806,Other Injury,0,2,2,Snow,Gravel
FARS_2022_000655,2022,4,13,9,59,CA,Los Angeles,34.028882,-118.366032,Serious Injury,0,7,2,Rain,Gravel
FARS_2022_000656,2022,2,1,16,12,CA,Los Angeles,33.884745,-118.20998,Fatal,0,6,3,Fog,Snow/Ice
FARS_2022_000657,2022,11,4,15,58,CA,Los Angeles,33.82711,-118.323411,Serious Injury,0,0,1,Fog,Dry
FARS_2022_000658,2022,10,12,10,28,CA,Los Angeles,34.06315,-118.443397,No Injury,0,4,2,Rain,Wet
FARS_2022_000659,2022,4,28,1,44,CA,Los Angeles,33.97568,-118.297836,Other Injury,0,2,3,Fog,Snow/Ice
FARS_2022_000660,2022,3,2,18,9,CA,Los Angeles,33.778735,-118.001174,Serious Injury,0,2,1,Fog,Snow/Ice
FARS_2022_000661,2022,12,28,10,29,CA,Los Angeles,33.863378,-118.088368,Other Injury,0,4,1,Clear,Wet
FARS_2022_000662,2022,1,21,14,54,CA,Los Angeles,33.911138,-117.963908,Other Injury,0,0,1,Clear,Snow/Ice
FARS_2022_000663,2022,5,25,5,8,CA,Los Angeles,33.860091,-118.39397,Other Injury,0,6,1,Wind,Wet
FARS_2022_000664,2022,10,2,18,1,CA,Los Angeles,34.090934,-117.921658,Fatal,0,4,3,Snow,Dry
FARS_2022_000665,2022,1,19,18,21,CA,Los Angeles,33.948797,-117.9819,No Injury,0,1,1,Clear,Wet
FARS_2022_000666,2022,11,7,6,16,CA,Los Angeles,33.824984,-118.2025,Fatal,0,0,2,Rain,Dry
FARS_2022_000667,2022,3,30,3,56,CA,Los Angeles,33.915176,-118.346812,Other Injury,0,6,3,Clear,Wet
FARS_2022_000668,2022,3,13,17,29,CA,Los Angeles,33.798647,-118.383482,No Injury,0,1,2,Clear,Gravel
FARS_2022_000669,2022,6,2,17,47,CA,Los Angeles,33.854293,-117.966184,Other Injury,0,2,2,Wind,Gravel
FARS_2022_000670,2022,5,2,22,37,CA,Los Angeles,33.967728,-118.378922,No Injury,0,8,2,Rain,Gravel
FARS_2022_000671,2022,4,4,3,42,CA,Los Angeles,33.934524,-118.100064,Other Injury,0,4,2,Fog,Snow/Ice
FARS_2022_000672,2022,12,28,8,9,CA,Los Angeles,33.967554,-118.095415,Fatal,0,2,3,Fog,Wet
FARS_2022_000673,2022,1,2,8,49,CA,Los Angeles,33.748974,-118.060589,Serious Injury,0,4,3,Fog,Dry
FARS_2022_000674,2022,6,30,20,54,CA,Los Angeles,33.894919,-118.47838,Fatal,0,6,2,Clear,Gravel
FARS_2022_000675,2022,5,11,4,2,CA,Los Angeles,34.076469,-118.209875,Serious Injury,0,8,4,Wind,Dry
FARS_2022_000676,2022,10,1,12,52,CA,Los Angeles,33.940377,-118.076447,Serious Injury,0,0,2,Fog,Dry
FARS_2022_000677,2022,6,12,14,11,CA,Los Angeles,33.852955,-118.007006,Serious Injury,0,2,1,Rain,Gravel
FARS_2022_000678,2022,9,21,21,5,CA,Los Angeles,34.026216,-118.198661,Serious Injury,0,10,2,Fog,Gravel
FARS_2022_000679,2022,10,19,17,27,CA,Los Angeles,33.992027,-118.155646,No Injury,0,7,3,Fog,Dry
FARS_2022_000680,2022,1,23,9,9,CA,Los Angeles,33.916445,-117.910739,No Injury,0,6,2,Wind,Snow/Ice
FARS_2022_000681,2022,11,29,3,21,CA,Los Angeles,34.07329,-118.219164,No Injury,3,7,4,Wind,Wet
FARS_2022_000682,2022,11,8,0,51,CA,Los Angeles,33.931268,-118.095771,Fatal,0,9,2,Wind,Dry
FARS_2022_000683,2022,6,1,13,23,CA,Los Angeles,33.732806,-118.072138,Other Injury,0,4,3,Fog,Gravel
FARS_2022_000684,2022,4,13,7,10,CA,Los Angeles,33.790138,-118.114758,No Injury,0,4,1,Snow,Snow/Ice
FARS_2022_000685,2022,12,24,16,51,CA,Los Angeles,33.887417,-118.040093,Serious Injury,0,7,1,Rain,Gravel
FARS_2022_000686,2022,3,4,7,51,CA,Los Angeles,34.017792,-118.018158,Fatal,0,5,2,Fog,Gravel
FARS_2022_000687,2022,11,3,22,30,CA,Los Angeles,33.745232,-117.973826,Fatal,0,9,3,Fog,Gravel
FARS_2022_000688,2022,7,26,12,58,CA,Los Angeles,33.878495,-118.177797,Other Injury,0,6,1,Snow,Dry
FARS_2022_000689,2022,8,26,9,36,CA,Los Angeles,34.095346,-118.225736,Fatal,0,8,3,Wind,Dry
FARS_2022_000690,2022,8,5,22,59,CA,Los Angeles,34.09387,-118.419818,Other Injury,0,8,3,Rain,Wet
FARS_2022_000691,2022,2,11,8,29,CA,Los Angeles,33.789845,-118.413839,No Injury,0,4,3,Snow,Wet
FARS_2022_000692,2022,8,11,21,44,CA,Los Angeles,33.891184,-117.923812,No Injury,0,5,1,Snow,Snow/Ice
FARS_2022_000693,2022,3,15,19,33,CA,Los Angeles,34.098183,-117.972415,Serious Injury,0,7,2,Clear,Wet
FARS_2022_000694,2022,10,7,5,31,CA,Los Angeles,33.806298,-118.06114,Serious Injury,0,7,3,Fog,Dry
FARS_2022_000695,2022,11,26,17,39,CA,Los Angeles,33.883225,-118.006081,Serious Injury,0,4,3,Snow,Gravel
FARS_2022_000696,2022,7,14,20,2,CA,Los Angeles,33.875962,-117.955554,Fatal,0,5,1,Wind,Gravel
FARS_2022_000697,2022,7,22,18,36,CA,Los Angeles,33.787341,-118.181337,Other Injury,0,3,1,Wind,Wet
FARS_2022_000698,2022,6,19,20,48,CA,Los Angeles,33.836057,-118.284693,Other Injury,0,7,2,Snow,Gravel
FARS_2022_000699,2022,7,4,17,55,CA,Los Angeles,33.960141,-118.376136,Fatal,0,3,2,Clear,Dry
FARS_2022_000700,2022,8,23,3,39,CA,Los Angeles,33.929495,-118.267052,Serious Injury,5,9,4,Wind,Gravel
FARS_2022_000701,2022,5,27,8,48,CA,Los Angeles,33.809991,-118.031652,Fatal,0,6,1,Clear,Dry
FARS_2022_000702,2022,3,20,4,34,CA,Los Angeles,33.931915,-118.462764,Other Injury,0,1,2,Rain,Wet
FARS_2022_000703,2022,4,13,7,52,CA,Los Angeles,34.040968,-118.216995,No Injury,0,7,1,Fog,Dry
FARS_2022_000704,2022,12,26,19,51,CA,Los Angeles,33.950612,-118.351764,Fatal,0,1,4,Snow,Gravel
