FARS_ID,YEAR,MONTH,DAY,HOUR,MINUTE,STATE,CITY,LATITUDE,LONGITUDE,SEVERITY,FATALITIES,INJURIES,NUM_VEHICLES,WEATHER,ROAD_SURFACE
FARS_2021_000487,2021,3,8,13,50,CA,Los Angeles,33.813909,-118.044236,No Injury,0,7,3,Fog,Wet
FARS_2021_000488,2021,9,11,16,26,CA,Los Angeles,34.059505,-118.269089,Other Injury,0,5,4,Snow,Dry
FARS_2021_000489,2021,8,8,15,14,CA,Los Angeles,33.964873,-118.465184,Fatal,0,4,1,Wind,Wet
FARS_2021_000490,2021,4,18,10,44,CA,Los Angeles,33.751473,-118.368084,No Injury,0,8,1,Fog,Wet
FARS_2021_000491,2021,7,31,18,21,CA,Los Angeles,33.829609,-118.005704,Serious Injury,0,6,4,Clear,Wet
FARS_2021_000492,2021,1,16,15,8,CA,Los Angeles,34.018825,-117.985916,Fatal,0,7,2,Clear,Dry
FARS_2021_000493,2021,6,11,14,19,CA,Los Angeles,34.072059,-118.434364,No Injury,0,9,2,Fog,Gravel
FARS_2021_000494,2021,12,6,23,50,CA,Los Angeles,33.730843,-118.489932,Other Injury,0,1,3,Clear,Dry
FARS_2021_000495,2021,2,2,5,36,CA,Los Angeles,33.840056,-118.210033,Serious Injury,0,10,1,Rain,Snow/Ice
FARS_2021_000496,2021,9,19,16,3,CA,Los Angeles,34.059708,-118.407488,Serious Injury,0,1,3,Clear,Dry
FARS_2021_000497,2021,3,15,22,25,CA,Los Angeles,33.738833,-118.416269,Serious Injury,0,3,3,Rain,Dry
FARS_2021_000498,2021,2,12,2,50,CA,Los Angeles,33.766467,-118.363261,Serious Injury,0,8,1,Rain,Gravel
FARS_2021_000499,2021,9,5,22,41,CA,Los Angeles,34.067348,-118.237686,Fatal,0,10,4,Fog,Gravel
FARS_2021_000500,2021,9,17,17,2,CA,Los Angeles,34.017337,-117.937162,Other Injury,0,7,4,Rain,Snow/Ice
FARS_2021_000501,2021,1,9,2,22,CA,Los Angeles,33.758448,-118.113389,No Injury,0,0,2,Wind,Wet
FARS_2021_000502,2021,6,18,14,50,CA,Los Angeles,33.86935,-118.122856,Fatal,0,6,2,Wind,Snow/Ice
FARS_2021_000503,2021,8,5,21,38,CA,Los Angeles,33.798958,-118.374529,Fatal,4,5,1,Snow,Dry
FARS_2021_000504,2021,11,25,21,37,CA,Los Angeles,33.934453,-118.251293,Other Injury,0,8,2,Rain,Gravel
FARS_2021_000505,2021,12,11,5,55,CA,Los Angeles,33.972041,-118.19273,Other Injury,0,4,3,Clear,Snow/Ice
FARS_2021_000506,2021,5,14,7,18,CA,Los Angeles,34.064255,-118.492528,No Injury,0,4,4,Wind,Wet
FARS_2021_000507,2021,8,20,16,57,CA,Los Angeles,33.928866,-118.490052,Other Injury,0,10,3,Rain,Snow/Ice
FARS_2021_000508,2021,3,31,23,8,CA,Los Angeles,34.062256,-118.412255,No Injury,0,3,3,Fog,Wet
FARS_2021_000509,2021,3,20,10,36,CA,Los Angeles,33.745955,-118.110473,Serious Injury,0,0,4,Wind,Wet
FARS_2021_000510,2021,2,16,3,31,CA,Los Angeles,33.857258,-118.093019,Fatal,0,1,2,Rain,Snow/Ice
FARS_2021_000511,2021,3,18,11,21,CA,Los Angeles,33.866504,-118.217647,No Injury,0,0,3,Snow,Wet
FARS_2021_000512,2021,6,11,13,20,CA,Los Angeles,33.974922,-117.971577,Other Injury,0,9,4,Wind,Wet
FARS_2021_000513,2021,12,22,16,28,CA,Los Angeles,33.83568,-118.058261,No Injury,0,4,2,Clear,Dry
FARS_2021_000514,2021,6,8,5,47,CA,Los Angeles,33.780323,-118.469586,No Injury,0,8,1,Snow,Gravel
FARS_2021_000515,2021,8,8,7,29,CA,Los Angeles,34.012014,-118.111827,No Injury,0,2,2,Wind,Wet
FARS_2021_000516,2021,8,22,6,52,CA,Los Angeles,34.010711,-118.431764,Other Injury,0,10,1,Snow,Gravel
FARS_2021_000517,2021,12,21,11,22,CA,Los Angeles,33.962357,-118.022051,Fatal,0,10,3,Snow,Snow/Ice
FARS_2021_000518,2021,9,20,0,12,CA,Los Angeles,33.784132,-118.109151,Fatal,0,7,1,Fog,Wet
FARS_2021_000519,2021,6,19,0,20,CA,Los Angeles,33.762747,-118.274595,Other Injury,0,10,2,Fog,Wet
FARS_2021_000520,2021,9,12,4,57,CA,Los Angeles,33.782319,-118.414736,Fatal,5,9,2,Snow,Wet
FARS_2021_000521,2021,4,22,16,54,CA,Los Angeles,33.713117,-118.391655,Fatal,5,2,4,Rain,Gravel
FARS_2021_000522,2021,6,22,0,59,CA,Los Angeles,33.835511,-118.233856,Serious Injury,0,6,3,Rain,Gravel
FARS_2021_000523,2021,6,10,1,24,CA,Los Angeles,34.014052,-118.324287,No Injury,0,10,2,Wind,Gravel
FARS_2021_000524,2021,5,30,23,24,CA,Los Angeles,33.953973,-117.962323,Serious Injury,0,8,2,Rain,Dry
FARS_2021_000525,2021,7,1,22,28,CA,Los Angeles,33.878345,-118.315524,Serious Injury,0,2,2,Rain,Wet
FARS_2021_000526,2021,7,7,2,25,CA,Los Angeles,33.761092,-118.327325,No Injury,2,8,1,Clear,Dry
FARS_2021_000527,2021,1,21,21,6,CA,Los Angeles,34.003023,-118.117948,Serious Injury,0,3,2,Fog,Gravel
FARS_2021_000528,2021,2,21,14,17,CA,Los Angeles,33.848528,-118.229829,Serious Injury,0,0,1,Snow,Gravel
FARS_2021_000529,2021,8,28,8,25,CA,Los Angeles,33.743162,-118.434099,No Injury,0,8,3,Fog,Gravel
FARS_2021_000530,2021,8,6,2,53,CA,Los Angeles,34.045936,-118.333637,Other Injury,0,6,4,Fog,Gravel
FARS_2021_000531,2021,8,4,14,0,CA,Los Angeles,33.972927,-117.973696,Other Injury,0,7,4,Clear,Dry
FARS_2021_000532,2021,4,27,9,20,CA,Los Angeles,34.026495,-118.373239,Other Injury,0,10,3,Fog,Gravel
FARS_2021_000533,2021,12,23,18,14,CA,Los Angeles,33.778753,-118.358514,Other Injury,0,3,4,Clear,Dry
FARS_2021_000534,2021,8,15,10,59,CA,Los Angeles,34.098787,-118.095247,Other Injury,2,7,4,Fog,Snow/Ice
FARS_2021_000535,2021,11,10,22,34,CA,Los Angeles,33.815816,-118.390101,Other Injury,0,1,1,Fog,Dry
FARS_2021_000536,2021,12,25,21,17,CA,Los Angeles,33.988534,-118.29603,No Injury,0,0,4,Wind,Gravel
FARS_2021_000537,2021,3,31,4,46,CA,Los Angeles,33.910324,-118.470508,No Injury,0,3,4,Rain,Snow/Ice
FARS_2021_000538,2021,12,31,9,0,CA,Los Angeles,34.067807,-117.991836,Serious Injury,3,7,3,Wind,Dry
FARS_2021_000539,2021,2,23,21,35,CA,Los Angeles,33.834124,-118.041745,Other Injury,0,7,4,Clear,Snow/Ice
FARS_2021_000540,2021,11,19,17,57,CA,Los Angeles,33.764055,-118.447883,No Injury,0,5,3,Fog,Wet
FARS_2021_000541,2021,7,4,11,37,CA,Los Angeles,33.959446,-117.902327,Serious Injury,1,9,4,Rain,Dry
FARS_2021_000542,2021,10,4,21,4,CA,Los Angeles,33.812133,-118.488047,Other Injury,0,8,3,Wind,Wet
FARS_2021_000543,2021,10,30,3,1,CA,Los Angeles,34.038195,-118.44861,Serious Injury,0,10,3,Rain,Gravel
FARS_2021_000544,2021,11,11,17,1,CA,Los Angeles,33.70334,-117.911405,Serious Injury,0,4,3,Snow,Wet
FARS_2021_000545,2021,4,2,12,44,CA,Los Angeles,33.731055,-118.283939,Fatal,4,1,3,Wind,Wet
FARS_2021_000546,2021,7,2,21,41,CA,Los Angeles,33.959106,-118.173566,Other Injury,0,5,3,Rain,Gravel
FARS_2021_000547,2021,2,19,21,31,CA,Los Angeles,33.828817,-118.381542,Other Injury,0,3,1,Clear,Snow/Ice
FARS_2021_000548,2021,4,27,15,44,CA,Los Angeles,34.058345,-118.006061,Other Injury,0,0,4,Snow,Wet
FARS_2021_000549,2021,2,7,23,26,CA,Los Angeles,34.082531,-118.281929,Other Injury,4,5,1,Snow,Wet
FARS_2021_000550,2021,7,22,9,56,CA,Los Angeles,33.862683,-118.347929,No Injury,0,2,4,Rain,Gravel
FARS_2021_000551,2021,1,6,3,51,CA,Los Angeles,33.922759,-118.343929,Fatal,0,5,1,Fog,Snow/Ice
FARS_2021_000552,2021,11,9,17,53,CA,Los Angeles,34.091335,-118.283308,Fatal,0,8,2,Clear,Gravel
FARS_2021_000553,2021,3,1,18,0,CA,Los Angeles,33.72148,-118.279019,Fatal,0,8,4,Snow,Wet
FARS_2021_000554,2021,5,8,13,25,CA,Los Angeles,33.724021,-118.29014,No Injury,0,8,1,Wind,Wet
FARS_2021_000555,2021,9,10,13,3,CA,Los Angeles,33.721412,-118.49622,Serious Injury,0,5,4,Fog,Snow/Ice
FARS_2021_000556,2021,2,1,16,16,CA,Los Angeles,33.954113,-118.466476,Serious Injury,2,3,2,Rain,Wet
FARS_2021_000557,2021,5,11,0,20,CA,Los Angeles,33.899163,-118.301389,Fatal,0,5,2,Wind,Wet
FARS_2021_000558,2021,3,21,7,29,CA,Los Angeles,33.942509,-118.417114,Serious Injury,0,10,4,Wind,Dry
FARS_2021_000559,2021,2,25,10,52,CA,Los Angeles,34.092545,-118.09007,No Injury,0,1,2,Rain,Snow/Ice
FARS_2021_000560,2021,8,28,6,41,CA,Los Angeles,34.095835,-118.020359,No Injury,0,8,1,Fog,Snow/Ice
FARS_2021_000561,2021,11,25,20,38,CA,Los Angeles,33.741042,-118.040457,No Injury,0,8,3,Rain,Gravel
FARS_2021_000562,2021,7,12,15,40,CA,Los Angeles,33.987977,-118.078697,Serious Injury,0,4,4,Clear,Wet
FARS_2021_000563,2021,9,21,9,4,CA,Los Angeles,33.925903,-118.303199,Fatal,0,5,1,Wind,Dry
FARS_2021_000564,2021,7,18,16,26,CA,Los Angeles,33.934596,-118.18379,Other Injury,0,9,3,Clear,Snow/Ice
FARS_2021_000565,2021,2,24,17,44,CA,Los Angeles,33.957177,-118.218074,Other Injury,3,9,2,Clear,Dry
FARS_2021_000566,2021,8,30,5,55,CA,Los Angeles,34.01243,-118.429605,No Injury,0,6,4,Snow,Gravel
FARS_2021_000567,2021,1,22,6,5,CA,Los Angeles,33.907828,-118.362544,Fatal,0,5,3,Fog,Gravel
FARS_2021_000568,2021,3,1,6,51,CA,Los Angeles,33.701841,-118.150189,Fatal,3,5,2,Clear,Snow/Ice
FARS_2021_000569,2021,3,10,17,43,CA,Los Angeles,33.96285,-117.964557,Serious Injury,0,7,3,Fog,Snow/Ice
FARS_2021_000570,2021,5,30,22,41,CA,Los Angeles,33.774309,-118.393015,Fatal,0,1,4,Rain,Gravel
FARS_2021_000571,2021,10,23,3,52,CA,Los Angeles,34.025474,-118.230913,Fatal,0,9,3,Fog,Dry
FARS_2021_000572,2021,12,4,23,47,CA,Los Angeles,34.03351,-118.431827,Fatal,0,5,1,Snow,Dry
FARS_2021_000573,2021,3,29,13,54,CA,Los Angeles,33.911672,-118.486986,Serious Injury,0,2,4,Snow,Wet
FARS_2021_000574,2021,11,25,2,6,CA,Los Angeles,33.882404,-118.209948,Serious Injury,0,8,2,Wind,Wet
FARS_2021_000575,2021,11,4,0,15,CA,Los Angeles,33.966732,-118.413113,Other Injury,0,5,4,Fog,Snow/Ice
FARS_2021_000576,2021,1,16,1,56,CA,Los Angeles,33.851511,-118.239585,Fatal,0,10,3,Fog,Wet
FARS_2021_000577,2021,3,10,3,13,CA,Los Angeles,34.092493,-118.340884,No Injury,0,1,4,Fog,Wet
FARS_2021_000578,2021,1,14,21,53,CA,Los Angeles,33.953316,-118.072154,Serious Injury,0,6,4,Wind,Gravel
FARS_2021_000579,2021,8,24,13,28,CA,Los Angeles,33.937925,-118.121978,Fatal,0,2,2,Rain,Wet
FARS_2021_000580,2021,4,8,23,25,CA,Los Angeles,33.738019,-118.054062,Serious Injury,0,5,3,Snow,Dry
FARS_2021_000581,2021,7,13,16,30,CA,Los Angeles,33.841685,-118.42206,Other Injury,0,5,3,Clear,Dry
FARS_2021_000582,2021,6,27,12,10,CA,Los Angeles,33.740907,-117.939936,No Injury,2,4,4,Snow,Dry
FARS_2021_000583,2021,6,6,20,7,CA,Los Angeles,33.733035,-117.947235,Fatal,0,7,3,Clear,Wet
FARS_2021_000584,2021,10,30,13,11,CA,Los Angeles,33.798534,-117.909174,Fatal,0,10,1,Rain,Dry
FARS_2021_000585,2021,2,7,14,39,CA,Los Angeles,33.999226,-118.472505,No Injury,0,1,2,Wind,Snow/Ice
FARS_2021_000586,2021,4,2,11,22,CA,Los Angeles,34.030232,-118.156627,No Injury,0,6,1,Fog,Snow/Ice
FARS_2021_000587,2021,10,18,6,11,CA,Los Angeles,34.024854,-118.234125,Serious Injury,0,3,1,Snow,Snow/Ice
FARS_2021_000588,2021,7,19,10,6,CA,Los Angeles,33.819588,-118.049487,No Injury,0,10,2,Clear,Gravel
FARS_2021_000589,2021,10,15,13,50,CA,Los Angeles,34.036069,-118.429226,Serious Injury,0,10,4,Rain,Gravel
FARS_2021_000590,2021,1,31,12,41,CA,Los Angeles,34.044928,-118.159549,Serious Injury,0,9,3,Rain,Snow/Ice
FARS_2021_000591,2021,12,4,4,54,CA,Los Angeles,34.07071,-117.926996,Other Injury,0,2,1,Rain,Dry
FARS_2021_000592,2021,6,29,14,39,CA,Los Angeles,34.086498,-118.426735,Serious Injury,0,3,3,Snow,Dry
FARS_2021_000593,2021,12,3,9,25,CA,Los Angeles,33.834465,-118.307357,Other Injury,0,6,2,Clear,Gravel
FARS_2021_000594,2021,4,12,21,50,CA,Los Angeles,34.08089,-118.305336,No Injury,0,7,3,Snow,Dry
FARS_2021_000595,2021,11,30,19,41,CA,Los Angeles,33.898394,-118.392187,Serious Injury,0,7,3,Rain,Snow/Ice
FARS_2021_000596,2021,1,8,13,45,CA,Los Angeles,33.87547,-118.445668,Other Injury,0,0,1,Clear,Wet
FARS_2021_000597,2021,1,4,22,28,CA,Los Angeles,33.782841,-117.905155,Fatal,0,7,2,Fog,Dry
FARS_2021_000598,2021,6,12,18,53,CA,Los Angeles,33.858804,-118.283106,Fatal,0,3,1,Clear,Snow/Ice
FARS_2021_000599,2021,2,18,3,52,CA,Los Angeles,33.889059,-118.012105,Fatal,0,6,3,Snow,Wet
FARS_2021_000600,2021,8,24,16,13,CA,Los Angeles,33.908553,-117.975258,Fatal,0,9,4,Wind,Snow/Ice
FARS_2021_000601,2021,6,7,0,53,CA,Los Angeles,33.78718,-118.194482,No Injury,0,0,2,Rain,Gravel
FARS_2021_000602,2021,9,25,2,5,CA,Los Angeles,33.723814,-117.946914,No Injury,0,5,1,Clear,Gravel
FARS_2021_000603,2021,4,16,13,54,CA,Los Angeles,33.840028,-118.364416,Other Injury,1,2,2,Fog,Snow/Ice
FARS_2021_000604,2021,11,9,7,48,CA,Los Angeles,33.897994,-118.44001,Other Injury,0,7,3,Fog,Dry
FARS_2021_000605,2021,1,7,6,43,CA,Los Angeles,34.011828,-118.371876,Other Injury,3,1,2,Clear,Snow/Ice
FARS_2021_000606,2021,3,29,14,58,CA,Los Angeles,33.818409,-118.209719,No Injury,0,8,4,Snow,Gravel
FARS_2021_000607,2021,12,15,5,26,CA,Los Angeles,34.048868,-118.192689,No Injury,0,0,3,Clear,Dry
FARS_2021_000608,2021,3,5,11,14,CA,Los Angeles,34.037086,-118.11604,Serious Injury,0,2,4,Fog,Gravel
FARS_2021_000609,2021,12,24,19,24,CA,Los Angeles,34.087619,-118.236413,Serious Injury,0,9,2,Rain,Wet
FARS_2021_000610,2021,1,16,22,31,CA,Los Angeles,34.037506,-117.91917,Fatal,0,10,3,Rain,Wet
FARS_2021_000611,2021,6,16,12,2,CA,Los Angeles,34.005022,-118.21958,No Injury,0,5,2,Fog,Gravel
FARS_2021_000612,2021,2,16,23,24,CA,Los Angeles,33.762222,-118.301969,No Injury,0,1,1,Clear,Dry
FARS_2021_000613,2021,6,12,4,21,CA,Los Angeles,33.829286,-118.442926,Other Injury,0,7,4,Rain,Dry
FARS_2021_000614,2021,11,26,13,15,CA,Los Angeles,33.85346,-118.205318,Fatal,0,0,1,Snow,Dry
FARS_2021_000615,2021,11,3,17,59,CA,Los Angeles,33.750518,-118.096764,Other Injury,0,9,1,Rain,Wet
FARS_2021_000616,2021,3,4,7,28,CA,Los Angeles,33.956076,-117.933933,Other Injury,0,8,1,Snow,Gravel
FARS_2021_000617,2021,3,5,7,25,CA,Los Angeles,34.021462,-118.026701,Serious Injury,3,1,4,Clear,Snow/Ice
FARS_2021_000618,2021,11,16,2,15,CA,Los Angeles,33.819723,-117.948678,No Injury,0,6,4,Fog,Wet
FARS_2021_000619,2021,6,26,1,14,CA,Los Angeles,33.729706,-117.917024,Other Injury,0,8,3,Fog,Wet
FARS_2021_000620,2021,5,10,23,18,CA,Los Angeles,33.714741,-118.099958,Fatal,0,6,2,Wind,Wet
FARS_2021_000621,2021,12,4,13,21,CA,Los Angeles,34.04537,-117.937769,No Injury,0,8,4,Fog,Wet
FARS_2021_000622,2021,10,5,10,21,CA,Los Angeles,33.88781,-118.335714,No Injury,0,8,4,Snow,Snow/Ice
FARS_2021_000623,2021,2,28,7,33,CA,Los Angeles,33.827346,-118.167014,Fatal,0,7,4,Rain,Dry
FARS_2021_000624,2021,10,26,4,14,CA,Los Angeles,33.958113,-118.084448,Other Injury,0,1,2,Rain,Gravel
FARS_2021_000625,2021,9,30,18,15,CA,Los Angeles,34.030929,-118.438484,Serious Injury,0,7,1,Wind,Wet
FARS_2021_000626,2021,7,17,23,58,CA,Los Angeles,33.784674,-118.281058,Fatal,0,5,1,Clear,Gravel
FARS_2021_000627,2021,9,16,20,16,CA,Los Angeles,34.053553,-117.985494,No Injury,0,9,3,Wind,Dry
FARS_2021_000628,2021,8,10,23,26,CA,Los Angeles,33.995203,-118.467799,Serious Injury,0,4,3,Clear,Snow/Ice
FARS_2021_000629,2021,3,7,14,26,CA,Los Angeles,33.924013,-118.006298,No Injury,0,3,1,Snow,Gravel
FARS_2021_000630,2021,6,25,0,36,CA,Los Angeles,33.960344,-118.497385,No Injury,0,8,1,Wind,Snow/Ice
FARS_2021_000631,2021,8,8,2,2,CA,Los Angeles,33.846446,-118.153229,Fatal,0,0,4,Wind,Snow/Ice
FARS_2021_000632,2021,6,5,1,59,CA,Los Angeles,34.030884,-118.411186,Fatal,0,4,3,Fog,Dry
FARS_2021_000633,2021,5,24,0,15,CA,Los Angeles,33.907139,-118.449909,Other Injury,0,6,4,Rain,Gravel
FARS_2021_000634,2021,11,1,19,43,CA,Los Angeles,33.847282,-118.28298,Other Injury,0,8,1,Wind,Snow/Ice
FARS_2021_000635,2021,9,8,9,14,CA,Los Angeles,33.999705,-118.163274,Other Injury,0,3,2,Snow,Wet
FARS_2021_000636,2021,5,23,16,26,CA,Los Angeles,33.853512,-118.493017,Fatal,0,3,1,Wind,Wet
FARS_2021_000637,2021,7,31,8,37,CA,Los Angeles,33.820198,-118.431091,Other Injury,0,8,4,Snow,Wet
FARS_2021_000638,2021,10,21,15,56,CA,Los Angeles,33.740977,-117.932349,Other Injury,0,10,2,Clear,Wet
FARS_2021_000639,2021,5,17,15,43,CA,Los Angeles,34.062602,-118.151902,Other Injury,3,8,4,Fog,Dry
FARS_2021_000640,2021,11,7,21,29,CA,Los Angeles,34.086286,-118.389723,Serious Injury,0,10,1,Clear,Snow/Ice
FARS_2021_000641,2021,6,4,16,41,CA,Los Angeles,33.939708,-118.200418,Fatal,0,8,3,Wind,Snow/Ice
FARS_2021_000642,2021,7,12,10,23,CA,Los Angeles,33.799544,-118.179114,No Injury,0,2,1,Wind,Gravel
FARS_2021_000643,2021,1,11,3,3,CA,Los Angeles,34.074527,-118.404094,Serious Injury,5,8,4,Clear,Wet
FARS_2021_000644,2021,1,7,17,47,CA,Los Angeles,33.960398,-118.156126,No Injury,0,10,1,Clear,Dry
FARS_2021_000645,2021,2,5,7,55,CA,Los Angeles,33.88501,-118.402675,No Injury,2,3,1,Snow,Wet
FARS_2021_000646,2021,5,29,16,44,CA,Los Angeles,33.775532,-118.064879,No Injury,0,6,2,Wind,Wet
FARS_2021_000647,2021,8,27,23,33,CA,Los Angeles,33.948934,-118.061016,Other Injury,0,2,4,Wind,Snow/Ice
FARS_2021_000648,2021,8,31,22,43,CA,Los Angeles,33.954778,-118.330142,No Injury,1,7,3,Fog,Gravel
FARS_2021_000649,2021,6,29,13,12,CA,Los Angeles,33.9083,-118.327651,No Injury,4,9,1,Wind,Wet
FARS_2021_000650,2021,3,15,9,54,CA,Los Angeles,33.704346,-118.123253,Other Injury,0,2,3,Fog,Dry
FARS_2021_000651,2021,8,13,19,9,CA,Los Angeles,33.847382,-117.937651,No Injury,0,2,1,Wind,Dry
FARS_2021_000652,2021,1,28,3,49,CA,Los Angeles,33.760263,-118.378101,Serious Injury,0,10,3,Wind,Snow/Ice
FARS_2021_000653,2021,6,14,5,15,CA,Los Angeles,33.872995,-118.018589,Other Injury,0,8,3,Snow,Snow/Ice
FARS_2021_000654,2021,5,20,15,30,CA,Los Angeles,33.838756,-118.457427,No Injury,0,9,1,Wind,Gravel
FARS_2021_000655,2021,5,23,9,52,CA,Los Angeles,33.781358,-117.96038,Serious Injury,0,4,1,Clear,Gravel
FARS_2021_000656,2021,2,14,10,47,CA,Los Angeles,33.892009,-118.188363,Fatal,0,10,4,Snow,Gravel
FARS_2021_000657,2021,6,25,18,0,CA,Los Angeles,33.922248,-118.105247,Serious Injury,3,6,1,Fog,Wet
FARS_2021_000658,2021,10,3,9,58,CA,Los Angeles,33.728884,-118.144742,Serious Injury,0,4,3,Rain,Dry
FARS_2021_000659,2021,11,6,14,44,CA,Los Angeles,33.764383,-117.915467,Serious Injury,0,3,2,Rain,Snow/Ice
FARS_2021_000660,2021,7,12,20,20,CA,Los Angeles,34.028164,-117.953941,Serious Injury,0,5,1,Wind,Snow/Ice
FARS_2021_000661,2021,6,23,18,0,CA,Los Angeles,33.968203,-118.096223,Serious Injury,0,5,1,Fog,Wet
FARS_2021_000662,2021,8,28,3,23,CA,Los Angeles,33.789664,-118.363806,Serious Injury,0,8,1,Fog,Gravel
FARS_2021_000663,2021,2,1,10,26,CA,Los Angeles,33.835916,-117.958597,Other Injury,0,3,4,Snow,Wet
FARS_2021_000664,2021,9,28,17,9,CA,Los Angeles,33.71051,-118.416362,Serious Injury,0,6,3,Fog,Dry
FARS_2021_000665,2021,7,20,23,18,CA,Los Angeles,34.004065,-118.125263,Fatal,0,8,4,Clear,Wet
FARS_2021_000666,2021,7,9,19,54,CA,Los Angeles,33.879872,-117.901936,Other Injury,0,0,4,Rain,Dry
FARS_2021_000667,2021,9,26,17,2,CA,Los Angeles,33.875699,-118.361437,Fatal,0,9,1,Wind,Dry
FARS_2021_000668,2021,2,21,18,9,CA,Los Angeles,33.80236,-117.952779,Other Injury,0,1,1,Wind,Wet
FARS_2021_000669,2021,5,17,7,53,CA,Los Angeles,34.008431,-118.166217,No Injury,0,3,2,Wind,Wet
FARS_2021_000670,2021,11,21,5,30,CA,Los Angeles,34.084228,-118.093407,Fatal,0,3,1,Snow,Wet
FARS_2021_000671,2021,8,19,20,23,CA,Los Angeles,33.937911,-118.274418,Serious Injury,0,4,3,Clear,Dry
FARS_2021_000672,2021,9,8,21,17,CA,Los Angeles,33.984647,-118.420884,Serious Injury,0,8,1,Snow,Dry
FARS_2021_000673,2021,5,14,19,20,CA,Los Angeles,33.923744,-118.232377,Fatal,0,10,3,Snow,Wet
FARS_2021_000674,2021,7,14,20,42,CA,Los Angeles,34.059189,-118.486658,Serious Injury,0,1,1,Wind,Gravel
FARS_2021_000675,2021,1,1,18,50,CA,Los Angeles,33.88388,-118.185589,No Injury,0,0,3,Wind,Dry
FARS_2021_000676,2021,7,12,7,42,CA,Los Angeles,34.015867,-118.329347,Other Injury,0,7,1,Wind,Dry
FARS_2021_000677,2021,3,15,7,32,CA,Los Angeles,34.025143,-118.25688,No Injury,1,4,1,Wind,Snow/Ice
FARS_2021_000678,2021,3,22,16,25,CA,Los Angeles,34.020024,-118.061949,Other Injury,0,4,3,Rain,Dry
FARS_2021_000679,2021,3,11,15,28,CA,Los Angeles,34.041192,-118.102295,Serious Injury,0,5,4,Snow,Dry
FARS_2021_000680,2021,11,29,13,34,CA,Los Angeles,33.709065,-118.442683,Serious Injury,0,3,1,Wind,Gravel
FARS_2021_000681,2021,7,14,19,4,CA,Los Angeles,34.04749,-118.332438,Fatal,1,5,2,Fog,Gravel
FARS_2021_000682,2021,5,31,17,19,CA,Los Angeles,33.813394,-118.325631,Serious Injury,0,3,1,Fog,Snow/Ice
FARS_2021_000683,2021,11,30,15,4,CA,Los Angeles,33.89303,-117.922543,Fatal,3,6,4,Fog,Dry
FARS_2021_000684,2021,6,10,15,16,CA,Los Angeles,34.009101,-118.122808,Other Injury,0,7,1,Wind,Snow/Ice
FARS_2021_000685,2021,3,21,3,40,CA,Los Angeles,33.859746,-118.100078,Fatal,3,10,3,Rain,Wet
FARS_2021_000686,2021,5,1,13,32,CA,Los Angeles,33.979925,-117.958487,Fatal,0,0,3,Wind,Dry
FARS_2021_000687,2021,12,16,2,13,CA,Los Angeles,34.038545,-118.181852,Other Injury,1,1,4,Snow,Snow/Ice
FARS_2021_000688,2021,11,21,19,44,CA,Los Angeles,33.857205,-118.445823,Other Injury,0,1,2,Wind,Wet
FARS_2021_000689,2021,2,11,14,16,CA,Los Angeles,33.936472,-118.001467,No Injury,0,6,3,Wind,Wet
FARS_2021_000690,2021,6,6,12,29,CA,Los Angeles,34.058512,-117.902598,Other Injury,0,6,2,Clear,Snow/Ice
FARS_2021_000691,2021,6,27,14,6,CA,Los Angeles,34.022012,-118.452461,Serious Injury,0,5,3,Rain,Wet
FARS_2021_000692,2021,2,23,15,59,CA,Los Angeles,33.710838,-118.328074,Fatal,0,0,3,Rain,Snow/Ice
FARS_2021_000693,2021,4,23,3,40,CA,Los Angeles,33.991921,-118.458116,Fatal,0,6,1,Snow,Gravel
FARS_2021_000694,2021,9,5,6,32,CA,Los Angeles,33.800883,-118.320297,Fatal,0,0,3,Snow,Dry
FARS_2021_000695,2021,4,8,12,52,CA,Los Angeles,33.903462,-118.116731,Other Injury,0,8,1,Fog,Gravel
FARS_2021_000696,2021,9,7,11,2,CA,Los Angeles,33.820222,-118.015989,Other Injury,0,3,3,Clear,Wet
FARS_2021_000697,2021,9,23,2,52,CA,Los Angeles,33.934847,-118.258128,Fatal,0,1,3,Rain,Gravel
FARS_2021_000698,2021,7,28,8,54,CA,Los Angeles,33.978858,-118.070129,Serious Injury,0,1,2,Fog,Dry
FARS_2021_000699,2021,2,6,23,53,CA,Los Angeles,34.018362,-118.22202,No Injury,0,4,2,Rain,Wet
FARS_2021_000700,2021,8,1,9,26,CA,Los Angeles,34.048409,-117.973936,No Injury,0,9,2,Snow,Dry
FARS_2021_000701,2021,7,18,0,23,CA,Los Angeles,34.033794,-118.150453,Fatal,0,3,2,Wind,Snow/Ice
FARS_2021_000702,2021,12,25,12,22,CA,Los Angeles,33.801107,-117.906687,No Injury,0,10,1,Wind,Wet
FARS_2021_000703,2021,12,17,16,15,CA,Los Angeles,33.784531,-118.073188,Serious Injury,1,8,4,Snow,Snow/Ice
FARS_2021_000704,2021,4,5,0,14,CA,Los Angeles,33.817989,-118.176477,No Injury,0,6,4,Snow,Wet
FARS_2021_000705,2021,1,14,4,15,CA,Los Angeles,34.03201,-117.965301,Fatal,0,1,2,Rain,Gravel
FARS_2021_000706,2021,4,17,9,53,CA,Los Angeles,34.033811,-117.953561,No Injury,0,5,1,Rain,Wet
FARS_2021_000707,2021,12,16,18,26,CA,Los Angeles,33.957789,-118.278959,Serious Injury,0,8,1,Clear,Dry
